Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Petplan,Cat,Domestic Shorthair,15,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,4,Male,No,Covered For Life - £4000 or more,£14.36,£172.32 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Male,No,Covered For Life - £4000 or more,£16.42,£197.04 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Male,No,Covered For Life - £4000 or more,£23.04,£276.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,4,Female,Yes,Covered For Life - £4000 or more,£10.78,£129.36 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Female,Yes,Covered For Life - £4000 or more,£12.32,£147.84 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Female,Yes,Covered For Life - £4000 or more,£17.29,£207.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,4,Female,No,Covered For Life - £4000 or more,£10.78,£129.36 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Female,No,Covered For Life - £4000 or more,£12.32,£147.84 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Female,No,Covered For Life - £4000 or more,£17.29,£207.48 ,£95,12000
